Run,Event,pt1,eta1,phi1,Q1,dxy1,iso1,pt2,eta2,phi2,Q2,dxy2,iso2
173692,354551007,20.4905,-1.3495,-1.5913,1,0.0661,12.1227,16.5009,1.9172,1.7213,-1,-0.0938,9.2819
173692,354787751,42.6465,0.4866,-1.1933,-1,0.0820,0.7314,46.6471,-0.0152,2.0244,1,-0.0846,0.0000
173692,355326407,33.6547,0.8971,0.0277,1,0.0449,1.0522,40.6083,-0.4206,3.1311,-1,-0.0499,0.0000
173692,354805117,29.8260,-0.7527,-0.7340,-1,0.0842,0.0000,41.8621,0.7482,1.7588,1,-0.0812,0.0000
173692,354915029,45.1079,-2.2485,1.8446,1,-0.0862,0.0000,36.9024,-1.4151,-1.3210,-1,0.0861,0.0000
173692,355067037,32.4575,1.2395,-2.9277,1,-0.0336,1.0491,29.2540,-0.6059,0.8371,-1,-0.0179,0.0000
173692,355414005,42.9194,0.3772,3.0966,-1,-0.0500,0.0000,47.9830,0.0150,0.0695,1,0.0466,5.0674
173692,355609533,19.4896,-1.4200,-2.9137,1,-0.0313,0.2366,28.6983,1.1338,0.3635,-1,0.0194,0.0000
173692,356038125,35.1021,1.4119,0.7143,-1,-0.0098,0.5386,27.5728,0.7589,-2.6457,1,-0.0073,0.0000
173692,354959620,58.5535,-0.5774,-0.9856,1,0.0869,0.4727,62.2900,-0.7279,0.7101,-1,-0.0099,0.0000
173692,355356017,40.2018,-1.0016,2.5105,1,-0.0840,0.0000,43.2462,-1.9920,-0.5790,-1,0.0830,0.0000
173692,355650299,28.4884,-1.7610,2.8482,1,-0.0634,0.4734,33.3146,0.1813,-0.0192,-1,0.0495,0.0000
173692,355202404,40.6084,-1.5858,-2.2238,1,0.0289,0.1792,37.3647,-0.4184,1.3947,-1,-0.0591,0.0000
173692,355641700,39.8102,-0.4821,-1.6456,1,0.0685,0.0000,51.2801,-0.5453,1.3243,-1,-0.0599,0.0000
173692,354768770,43.0740,1.4329,-1.0234,1,0.0864,1.9655,38.5134,0.3662,1.8132,-1,-0.0840,3.2205
173692,354473171,54.4813,0.9734,1.1857,-1,-0.0529,0.0000,51.9084,0.8737,-1.9631,1,0.0549,0.0000
173692,355601331,37.8862,-1.3281,2.1005,1,-0.0826,0.0000,41.6137,-0.3202,-0.9156,-1,0.0841,0.0000
173692,354822030,36.7015,-1.8627,-0.9318,-1,0.0941,0.0000,38.5548,-0.6497,2.2020,1,-0.0895,0.0000
173692,355035430,44.1260,-1.6346,2.0772,1,-0.0872,0.4795,37.7346,-0.6738,-1.1146,-1,0.0875,0.0000
173692,357589994,42.6703,0.1434,-2.4653,-1,0.0111,0.0000,45.5635,-0.4316,0.6541,1,-0.0084,0.0000
173692,356650576,51.8490,1.3334,0.2986,1,0.0251,0.0000,47.6215,0.9301,-2.7323,-1,-0.0163,0.0000
173692,356482521,14.7275,2.0214,-2.7025,1,-0.0079,0.0000,28.0117,-0.5288,0.4711,-1,0.0098,1.1598
173692,356801294,8.0878,-2.4152,1.3498,-1,-0.0662,0.0000,20.5870,1.1980,1.8320,1,-0.0888,7.9524
173692,356229790,40.8104,-2.0356,-2.1740,-1,0.0349,0.0000,48.4475,-1.6485,1.0387,1,-0.0428,0.7019
173692,357085219,18.1709,-2.1850,0.3151,1,0.0239,0.0000,20.5232,0.8327,-2.8374,-1,-0.0236,0.0000
173692,356776484,40.6772,0.7595,-0.3526,1,0.0709,0.0000,40.5029,-0.1400,2.7837,-1,-0.0740,0.5139
173692,357493096,50.4941,-0.0216,-2.0842,-1,0.0446,0.0000,38.7871,-0.2029,0.9592,1,-0.0344,0.0000
173692,357238693,37.6749,-1.0004,1.7866,1,-0.0818,1.5310,57.7344,-0.8980,-1.3625,-1,0.0805,0.0000
173692,356692490,53.5577,-1.9011,2.9899,1,-0.0606,0.0000,33.4406,-2.0698,0.1434,-1,0.0425,2.0572
173692,357331090,40.3643,-1.0161,1.9389,1,-0.0924,0.0000,43.1778,-0.2137,-1.2178,-1,0.0856,0.0000
173692,356856182,37.5891,-0.9824,-0.4368,-1,0.0727,0.0000,42.1507,0.1039,2.4379,1,-0.0886,1.9464
173692,359075708,10.3394,-2.0228,0.3142,1,0.0227,1.2208,26.9685,0.5318,-3.0293,-1,-0.0407,6.6344
173692,359115272,39.9191,-0.7321,-2.6420,1,-0.0065,0.4196,47.2737,-0.2251,0.4188,-1,0.0151,0.0000
173692,358053203,16.6939,-2.2477,-0.7402,1,0.0755,3.1794,8.0086,1.0256,2.4185,-1,-0.0951,3.7372
173692,357761144,60.6809,-0.0044,-3.1047,-1,-0.0461,0.0000,42.5841,-0.7823,-0.9531,1,0.0887,0.7160
173692,358351296,25.9601,1.5347,3.1052,1,-0.0509,0.0000,25.4948,-0.6816,0.1932,-1,0.0328,0.2179
173692,358347480,26.1931,-1.9995,-1.1617,1,0.0871,0.3996,27.9290,0.2610,2.1008,-1,-0.0883,0.0000
173692,358576416,39.2375,1.0290,-2.1208,1,0.0401,0.2993,40.8407,2.0287,0.8540,-1,-0.0273,0.0000
173692,358866503,42.7362,-0.3874,-1.6275,-1,0.0578,3.7621,40.5662,0.5245,1.2980,1,-0.0508,0.0000
173692,358846913,64.6015,-2.3505,1.6368,-1,-0.0779,0.0000,9.4329,0.4008,0.6746,1,-0.0068,1.2893
173692,357912102,36.6792,1.1196,-0.1631,-1,0.0536,0.0000,47.9478,0.2012,3.0443,1,-0.0511,0.0000
173692,358377454,48.8066,0.1243,2.6235,-1,-0.0809,0.0000,35.2183,-0.7964,-0.2852,1,0.0682,0.0000
173692,358602538,74.3001,1.7394,0.9619,1,-0.0328,0.0000,8.3402,-0.3291,-1.7373,-1,0.0761,45.9638
173692,358810266,38.1463,-1.3647,-1.9634,1,0.0500,0.0000,36.3593,-0.3605,1.2226,-1,-0.0556,0.0000
173692,358071997,38.4077,1.4101,-0.3346,-1,0.0645,0.0000,39.2778,0.3394,2.5982,1,-0.0787,0.0000
173692,358443665,32.1163,0.7068,-2.8386,-1,-0.0236,0.0000,67.9681,0.7875,0.4719,1,0.0085,0.0000
173692,359453672,15.4987,-1.5521,-1.7838,1,0.0614,0.0000,113.1700,-0.4554,0.4807,-1,0.0101,0.0000
173692,359807464,42.0931,1.2555,0.2880,1,0.0200,0.0000,15.7309,-0.3402,-2.9938,-1,-0.0191,15.5877
173692,359817816,44.9861,1.3207,-0.3851,1,0.0704,0.5457,52.1817,1.1946,2.8133,-1,-0.0685,0.0000
173692,359386528,47.4739,0.9043,-2.0175,-1,0.0478,0.0000,48.0243,1.0813,1.0130,1,-0.0388,0.0000
173692,359312084,44.1392,-0.2741,2.1100,1,-0.0885,0.7216,44.9835,-0.1982,-0.9130,-1,0.0895,0.0000
173692,359910612,42.0811,1.4668,-0.0654,-1,0.0510,0.7257,46.8780,1.5761,-3.1415,1,-0.0486,0.0000
173692,359997465,30.2595,-1.4314,0.3180,-1,0.0224,0.0000,42.7508,-0.4418,-2.7878,1,-0.0198,0.0000
173692,360270790,39.7638,1.9456,1.2717,-1,-0.0554,0.0000,49.9918,1.5989,-1.7598,1,0.0667,0.0000
173692,359444314,10.1186,-1.9519,0.3453,1,0.0164,3.6791,15.0859,1.3114,1.8611,-1,-0.0890,1.0339
173692,359977453,25.0004,0.0876,-0.5861,-1,0.0790,0.0000,39.6765,0.5668,2.3744,1,-0.0856,0.0000
173692,359538884,46.7452,1.6423,-2.8432,1,-0.0238,0.0000,48.6810,1.5304,0.1381,-1,0.0387,0.4956
173692,360432428,37.0845,-0.9196,0.4587,1,0.0095,0.5203,41.4755,0.1732,-2.5847,-1,-0.0013,0.0000
173692,360588916,32.8736,0.3897,-1.8418,-1,0.0595,2.0984,60.9505,0.5590,1.2573,1,-0.0547,0.8476
173692,360624092,25.3258,1.0712,0.9069,1,-0.0292,0.0000,34.6991,-0.3733,-2.0964,-1,0.0388,0.0000
173692,360820892,25.1264,-1.6211,-1.0034,1,0.0957,0.0000,31.0592,0.4817,2.3743,-1,-0.0867,0.0000
173692,359587725,29.3573,-1.7710,-3.0372,1,-0.0404,0.6346,37.0417,-1.3997,-0.0690,-1,0.0513,0.2114
173692,360461237,38.3181,-1.9659,1.2912,-1,-0.0551,0.0000,33.6402,-0.5565,-1.7832,1,0.0604,0.0000
173692,362083306,118.2830,-0.5043,-1.9635,1,0.0478,0.0000,27.5408,-0.5893,0.4199,-1,0.0158,0.0000
173692,361399120,20.4625,-1.3876,-2.5778,-1,-0.0020,0.0000,24.9630,0.9458,-0.0118,1,0.0500,0.7070
173692,362109488,10.9263,-2.1349,-1.9803,1,0.0465,0.0000,23.2529,1.0398,0.7357,-1,-0.0168,2.5627
173692,361424777,37.9623,0.9394,-0.7371,-1,0.0863,0.0000,34.7598,-0.4198,2.4148,1,-0.0846,0.0000
173692,362182345,34.9840,-2.2082,1.5930,-1,-0.0738,1.5525,38.9255,-0.8499,-1.4344,1,0.0817,0.0000
173692,361241516,42.1227,0.6490,-2.8988,-1,-0.0320,0.0000,38.4223,-0.3793,0.2106,1,0.0326,0.0000
173692,361837356,45.1848,-0.4341,-1.4908,1,0.0762,0.0000,45.0286,-0.1040,1.6502,-1,-0.0771,0.0000
173692,362082623,47.8132,1.0755,-0.0381,1,0.0478,0.0000,42.0864,1.4810,-2.8055,-1,-0.0171,0.0000
173692,360942845,16.7766,2.0918,-0.2176,1,0.0676,2.1723,23.1873,-0.8696,2.9579,-1,-0.0610,27.6152
173692,362476661,32.7760,0.5455,-0.6637,-1,0.0824,3.9095,45.6623,-0.9101,2.6908,1,-0.0764,0.4975
173692,362405764,46.1659,1.3189,1.9580,-1,-0.0849,0.2613,34.6366,0.2918,-1.2455,1,0.0841,0.8392
173692,362619279,35.0618,1.7227,-0.2664,-1,0.0641,0.0000,50.8911,0.9371,2.5874,1,-0.0798,0.0000
173692,363721906,50.5081,-0.2342,-0.4615,-1,0.0730,0.0000,34.3189,-0.7652,2.3553,1,-0.0848,0.0000
173692,363854167,28.1391,1.3629,0.5697,1,0.0041,0.0000,40.7692,1.2395,-2.5540,-1,0.0033,0.0000
173692,362961323,32.8484,1.2304,-1.2256,-1,0.0865,0.0000,52.7314,0.4485,1.4717,1,-0.0673,0.0000
173692,362956736,27.2655,1.4484,2.2059,-1,-0.0887,0.0000,76.6075,0.7891,-0.0127,1,0.0568,1.4745
173692,363540688,48.5073,1.1282,0.7550,1,-0.0141,0.0000,37.3565,0.5840,-2.5167,-1,0.0037,0.0000
173692,363694596,40.8116,-0.9511,-3.0564,1,-0.0436,1.2497,52.7774,-0.8574,0.3605,-1,0.0221,0.5377
173692,363846092,40.6560,0.0737,-1.2442,-1,0.0852,0.0000,43.5709,0.8676,1.7607,1,-0.0822,0.0000
173692,362657409,42.9980,1.5260,-1.0468,-1,0.0848,0.0000,44.9036,0.9874,2.1741,1,-0.0864,0.0000
173692,363649609,23.0959,-1.1407,1.6982,-1,-0.0766,0.6215,39.2021,1.3318,1.6475,1,-0.0766,0.0000
173692,363881313,37.0233,0.5120,2.5232,-1,-0.0805,3.5013,43.9440,-0.3901,-0.6102,1,0.0806,0.0000
173692,362540747,41.1107,1.6859,-1.9209,-1,0.0546,0.3095,44.7584,0.9294,1.1540,1,-0.0493,0.8743
173692,363071046,50.6778,1.3456,2.3245,-1,-0.0896,0.0000,32.2062,0.0631,-1.1124,1,0.0890,0.0000
173692,363749950,25.6193,-1.7406,0.7148,-1,-0.0160,0.0000,36.1814,-0.5194,-1.6154,1,0.0685,0.3549
173692,365138781,40.5851,-2.0704,-0.9170,1,0.0927,0.0000,36.8131,-0.8292,1.9851,-1,-0.0892,0.0000
173692,364574042,33.4789,-1.0885,2.1790,1,-0.0879,0.0000,58.3851,-0.6841,-1.1143,-1,0.0885,0.0000
173692,365058693,46.3999,-1.8676,2.2026,-1,-0.0884,0.0000,43.9170,-1.5099,-1.3270,1,0.0869,1.0804
173692,365381890,14.3861,1.3891,0.5828,-1,-0.0024,0.0000,43.3868,-0.2506,-1.8210,1,0.0599,0.0000
173692,364313777,50.8056,0.7187,-2.8427,1,-0.0229,0.0000,43.1676,0.7544,0.7151,-1,-0.0097,0.0000
173692,365329689,41.7961,1.3150,2.0426,-1,-0.0883,0.8924,33.7861,1.0615,-1.2985,1,0.0826,0.0000
173692,365398541,18.8356,1.9848,1.7093,-1,-0.0791,0.0000,41.0784,0.2548,-0.7374,1,0.0841,0.0000
173692,365423713,40.4787,1.6089,-0.4762,1,0.0773,0.0000,31.6065,-0.3059,0.5126,-1,0.0071,0.0000
173692,364121942,29.9584,1.2877,-1.9162,1,0.0539,0.0000,40.9696,-0.2406,1.2206,-1,-0.0518,0.7513
173692,365338158,44.8432,1.6583,2.4172,-1,-0.0859,0.0000,37.8823,1.0630,-0.4357,1,0.0722,0.0000
173692,365701598,32.9790,1.0075,-2.1490,1,0.0361,0.0000,65.6856,0.6049,0.4525,-1,0.0102,0.0000
173692,364674083,27.8310,1.1651,-1.7843,-1,0.0637,0.0000,30.9787,-0.8927,1.0831,1,-0.0453,2.1650
173692,365149774,21.1670,-1.6776,-0.5438,-1,0.0775,0.0000,44.9685,0.1590,2.3277,1,-0.0890,0.4868
173692,364737645,33.6294,1.6792,-2.3608,1,0.0164,0.0000,31.3604,-0.1425,1.6811,-1,-0.0783,1.1865
173692,365518704,31.7282,-1.0440,2.6602,-1,-0.0769,0.0000,32.3636,0.8386,-0.5062,1,0.0783,0.6717
173692,364472735,32.6506,-1.3540,-0.6085,-1,0.0843,0.0000,16.1952,1.3531,2.3083,1,-0.0901,0.3778
173692,365036279,46.6318,1.8376,0.1687,1,0.0349,0.0000,11.4117,-0.3552,-2.4461,1,0.0069,20.8426
173692,366155694,31.8848,1.5681,-1.7840,-1,0.0648,0.6727,60.1266,0.8472,1.8899,1,-0.0859,0.0000
173692,366155670,40.4569,-0.8033,-1.0875,1,0.0865,0.0000,51.6864,-0.6065,2.1033,-1,-0.0849,2.4204
173692,367097134,39.4423,-2.1953,1.4379,-1,-0.0699,0.0000,37.8266,-0.8635,-2.0000,1,0.0509,0.0000
173692,367187057,45.1110,-0.1324,-1.9783,1,0.0517,0.0000,40.0159,-0.8409,0.7146,-1,-0.0166,0.0000
173692,367066628,52.8275,-1.9305,-2.7786,-1,-0.0225,0.0000,58.0404,-1.1743,0.3225,1,0.0239,0.0000
173692,366508271,28.9110,1.0113,2.5112,1,-0.0888,0.6958,31.2008,-0.8968,-1.2509,-1,0.0871,0.0000
173692,366869055,41.1489,0.9954,-1.0013,1,0.0874,0.0000,41.9615,0.1907,2.4983,-1,-0.0819,0.0000
173692,366569179,36.2816,0.9273,-0.2356,-1,0.0657,0.4457,39.9600,-0.3383,2.7837,1,-0.0727,0.0000
173692,365816863,49.8628,-1.1576,2.4177,-1,-0.0877,0.0000,40.0463,-0.7180,-0.3798,1,0.0746,0.0000
173692,366556274,25.7757,-1.6986,-0.1233,-1,0.0589,0.0000,25.3101,0.6522,3.0210,1,-0.0590,0.4780
173692,368202476,64.3859,-1.6213,-0.3948,1,0.0753,0.3912,11.1824,0.6235,2.2585,-1,-0.0895,0.0000
173692,367658449,38.2179,0.4579,2.0552,-1,-0.0877,1.0418,38.9728,-0.9263,-1.0854,1,0.0855,1.1520
173692,368295465,47.9528,-0.1001,-0.3081,-1,0.0645,0.0000,41.9423,-0.2205,2.9237,1,-0.0603,0.0000
173692,367708763,45.1922,-1.1098,1.4629,-1,-0.0686,0.0000,45.0798,-0.6534,-1.7749,1,0.0584,0.2911
173692,367359648,44.1891,0.4596,-1.1814,-1,0.0872,0.0000,44.2832,-0.1535,1.8374,1,-0.0833,0.2114
173692,367414818,22.7465,-2.3415,2.6267,1,-0.0738,0.0000,28.8287,-1.0935,-0.4864,-1,0.0749,0.0000
173692,368101674,17.5790,-1.2188,-2.5909,-1,-0.0048,0.2819,47.2399,1.4926,2.8947,1,-0.0675,7.0377
173692,368898165,36.9387,1.4110,1.7407,-1,-0.0808,0.0000,57.5299,1.2356,-1.6685,1,0.0705,0.0000
173692,369924260,44.7525,1.6888,-2.5172,1,0.0018,0.0000,33.4225,0.5533,0.3157,-1,0.0252,0.0000
173692,369968328,39.1627,0.6239,-1.2551,1,0.0833,0.2867,34.1788,-0.8600,1.9845,-1,-0.0868,0.0000
173692,369295659,44.2366,1.8675,0.2671,-1,0.0262,0.0000,24.2029,0.1154,3.0301,1,-0.0551,0.0000
173692,369722539,31.7622,1.4534,1.0930,-1,-0.0436,0.4125,42.6936,0.1132,-2.0436,1,0.0384,0.0000
173692,370078995,39.7075,1.8376,-3.0950,-1,-0.0377,0.0000,40.3578,1.2400,0.0800,1,0.0403,0.0000
173692,369460429,43.0140,-1.7897,0.4133,1,0.0191,0.0000,43.7047,-1.1877,-2.7933,-1,-0.0218,0.0000
173692,370010622,27.4068,-0.9627,1.0880,-1,-0.0428,0.0000,23.6812,1.3449,-2.5677,1,0.0039,0.0000
173692,369301983,42.5910,-0.3173,0.1673,1,0.0387,0.0000,43.9424,0.1654,-2.7798,-1,-0.0205,0.0000
173692,369601023,45.3239,-1.7533,-2.8285,-1,-0.0191,0.0000,44.3646,-1.8297,0.4116,1,0.0087,0.0000
173692,370092698,12.3868,-0.7287,-0.7316,-1,0.0610,4.3551,60.0372,0.2377,2.2727,1,-0.0018,17.4068
173692,371282857,63.4836,0.2994,-1.0820,1,0.0888,0.0000,31.1509,0.2699,1.8278,-1,-0.0843,5.7168
173692,371605642,14.0000,-1.9432,-3.0101,-1,-0.0469,3.6697,9.0207,1.5629,1.6811,-1,-0.0461,0.0000
173692,371367757,44.0626,1.9649,2.2551,1,-0.0883,0.0000,44.9221,1.5784,-0.7650,-1,0.0875,0.0000
173692,371842005,45.0202,1.8318,-2.2630,-1,0.0246,0.0000,40.0133,1.2286,0.8679,1,-0.0266,0.0000
173692,371529467,31.9837,-0.4852,-0.1178,-1,0.0571,0.0000,45.7069,-0.5649,3.0415,1,-0.0552,0.0000
173692,371078189,38.9962,1.6737,1.8140,1,-0.0776,0.0000,32.1197,0.2219,-1.5361,-1,0.0672,0.0000
173692,371996805,56.8393,0.5933,-1.5156,-1,0.0695,0.0000,40.3886,0.8316,1.4944,1,-0.0647,0.0000
173692,372114997,41.0760,-2.0413,0.8612,-1,-0.0231,0.9514,45.5556,-1.4582,-2.2781,1,0.0226,0.0000
173692,371458626,10.7333,-1.9365,-0.2734,1,0.0819,0.0000,17.1353,1.0434,-2.9982,1,-0.0168,5.7287
173692,370692500,24.7135,-0.9358,-2.9771,-1,-0.0313,0.0000,26.8268,0.9594,-0.0803,1,0.0527,1.1807
173692,371363372,48.3681,1.8179,1.0782,-1,-0.0470,0.0000,33.8564,0.7976,-2.2810,1,0.0271,0.6344
173692,371985932,52.1052,-1.0210,-3.0671,1,-0.0466,0.0000,13.5412,1.1520,0.0238,-1,0.0494,1.7980
173692,372370337,19.9014,-1.6912,0.3615,-1,0.0212,0.0000,56.3275,-0.0945,3.1388,1,-0.0512,0.0000
173692,372337889,38.0131,0.6730,1.8439,1,-0.0826,0.3529,38.2565,-0.6030,-1.1681,-1,0.0848,0.0000
173692,373684385,46.4125,-1.0926,-1.4428,1,0.0797,0.0000,39.7029,0.2071,1.6133,-1,-0.0757,0.6229
173692,372147624,20.1181,-1.7245,1.3000,1,-0.0922,0.0000,9.0868,1.5824,-2.2810,1,-0.0483,3.7476
173692,372316756,49.8589,-2.2518,-1.2867,-1,0.0854,0.0000,32.2614,-1.1418,1.3792,1,-0.0644,0.5894
173692,372391668,28.3708,1.4482,-0.6776,1,0.0781,0.0000,49.1677,0.3444,-2.9257,-1,-0.0302,0.2233
173692,373004892,45.0587,1.1502,2.6905,-1,-0.0700,0.0000,54.3675,0.7978,-1.6266,1,0.0695,0.1899
173692,373264390,8.1332,-1.3667,-2.7433,1,-0.0121,1.7903,46.2596,0.9467,0.7596,-1,-0.0195,2.0909
173692,373391276,20.9792,1.1102,1.5456,1,-0.0737,21.3210,23.7442,-0.6863,-1.6398,-1,0.0697,14.1110
173692,373709562,11.7070,1.6678,2.2568,-1,-0.1330,24.9058,26.0069,-0.7194,-0.8521,-1,0.0824,4.3535
173692,372992259,45.1670,-1.0998,-0.0978,-1,0.0538,0.0000,29.2162,0.3406,-2.9364,1,-0.0303,0.2956
173692,373440899,45.4719,1.4326,2.5962,1,-0.0820,0.0000,33.7180,0.4006,-0.9784,-1,0.0871,0.3523
173692,374052836,20.6684,-2.0111,0.8819,1,-0.0258,0.0000,33.5491,0.2873,-2.2896,-1,0.0229,0.6751
173692,375290711,34.2373,-1.5205,-0.8433,1,0.0927,0.0000,31.9194,-0.0788,2.2832,-1,-0.0923,0.0000
173692,373849982,25.4518,-1.6018,-2.8795,1,-0.0308,0.0000,25.1960,0.7460,0.3554,-1,0.0215,0.3845
173692,374747030,22.6276,-0.9202,-1.7683,1,0.0655,40.7904,24.8533,0.5738,1.3976,1,-0.0632,31.1698
173692,375171258,21.1662,-1.2051,1.0363,1,-0.0416,14.4054,20.5649,1.6383,-0.9799,-1,0.0769,4.6919
173692,373885200,44.2645,0.9047,2.8779,-1,-0.0687,0.3508,37.2019,-0.1389,-0.2673,1,0.0697,0.0000
173692,373851517,44.1379,-0.4884,-1.2156,-1,0.0863,0.3472,46.7083,-0.2781,2.0191,1,-0.0861,0.0000
173692,374632861,12.5495,-1.0676,-2.8494,1,-0.0657,0.0000,58.4910,0.8358,0.4522,-1,0.0179,13.2871
173692,374301635,31.8917,0.5664,-1.0980,-1,0.0858,0.0000,41.8624,-0.9287,2.8204,1,-0.0673,0.0000
173692,373719085,29.5199,-1.0806,0.1661,1,0.0515,7.7903,14.1591,1.1083,-2.1361,1,0.0635,14.5730
173692,374670477,39.4985,-1.3625,-1.7046,1,0.0646,0.0000,42.9054,-0.6925,1.5067,-1,-0.0699,0.0000
173692,374398592,46.6054,-0.6334,-2.0505,1,0.0426,3.0200,44.8820,-0.5219,1.1059,-1,-0.0424,0.0000
173692,376004542,27.5961,-1.7710,-0.2391,1,0.0650,0.0000,31.1641,0.2185,2.8516,-1,-0.0673,0.4604
173692,375818172,40.8224,-0.6503,-1.2589,-1,0.0814,0.8533,40.5489,0.3610,1.8616,1,-0.0831,1.0209
173692,375781529,22.0225,-0.9772,-1.3073,1,0.0842,0.0000,30.5573,1.4152,1.6913,-1,-0.0775,0.0000
173692,375761034,32.1114,-1.1054,0.9456,1,-0.0332,0.0000,18.1641,1.4635,-2.5983,-1,-0.0023,0.3891
173692,375738522,27.5222,-1.9707,-1.7996,1,0.0593,1.7324,45.1425,0.0768,-2.9572,-1,-0.0349,0.0000
173692,376165885,28.6478,-2.2930,-2.0995,1,0.0408,0.0000,54.9236,-1.2275,1.7228,-1,-0.0774,0.0000
173692,376815616,22.5876,1.4099,-2.9717,-1,-0.0627,16.1793,29.3910,-0.0910,0.0637,1,0.0451,35.2958
173692,376340887,34.2422,-1.2574,-0.4252,1,0.0697,0.2116,34.1555,0.0740,-3.1397,-1,-0.0473,0.0000
173692,375717915,54.1004,-1.3121,2.7317,-1,-0.0739,0.0000,32.1042,-1.5482,-0.5892,1,0.0794,0.0000
173692,376368611,48.9453,1.0707,-2.3369,-1,0.0233,1.0332,22.6713,-0.3447,0.7948,1,-0.0203,0.0000
173692,376461587,43.3881,1.4658,-2.7982,-1,-0.0216,0.0000,46.9692,1.0208,0.2758,1,0.0246,0.0000
173692,375481405,36.7338,1.9260,-2.2140,1,0.0312,14.5382,20.5030,0.6381,1.1549,-1,-0.0267,19.5901
173692,376717800,36.4510,-1.2987,-2.2212,-1,0.0298,0.8331,19.8091,0.8988,-1.3310,1,0.0801,0.4589
173692,376264047,23.0856,1.2021,-2.5609,1,-0.0000,0.5750,27.1835,-0.2678,0.6311,-1,-0.0064,0.0000
173692,376689106,35.4731,1.3762,-0.2522,1,0.0636,0.0000,71.7410,1.1883,-2.5636,-1,0.0003,0.0000
173692,376530000,20.7768,-1.0348,2.1343,1,-0.0883,0.0000,33.0091,1.0454,-1.2921,-1,0.0876,0.0000
173692,376106555,56.0954,-2.3840,1.7337,-1,-0.0840,0.0000,30.6166,-1.8986,-1.3878,1,0.0831,0.0000
173692,377643384,26.3130,-1.4632,2.9887,-1,-0.0565,0.0000,81.6099,-1.0499,0.3010,1,0.0234,0.0000
173692,377719634,36.0543,0.4619,-3.0771,1,-0.0299,24.6662,25.4417,-0.7900,0.1842,-1,0.0300,18.5783
173692,377945898,36.4919,-1.5997,-1.4037,1,0.0825,0.0000,42.9866,-0.5453,1.8335,-1,-0.0810,0.0000
173692,378358892,26.2953,-0.4753,1.4600,-1,-0.0661,0.0000,91.3332,-0.1633,-2.2889,1,0.0264,0.0000
173692,377276532,39.4122,1.5984,-1.7364,-1,0.0650,0.0000,28.7419,0.9493,1.2222,1,-0.0546,0.3630
173692,377992020,47.5436,1.5503,-1.1389,1,0.0846,0.0000,39.3443,0.8072,1.6518,-1,-0.0750,3.8412
173692,377902328,36.2973,1.1015,-1.3759,-1,0.0848,0.0000,36.7099,-0.3199,1.7806,1,-0.0847,0.0000
173692,377688791,41.2385,-1.9423,1.9163,-1,-0.0917,0.0000,40.0665,-0.6656,-2.0132,1,0.0473,0.0000
173692,377790255,36.3560,-1.5436,2.9219,1,-0.0620,0.0000,34.1821,0.0704,-0.4249,-1,0.0768,0.0000
173692,378293169,41.0209,0.0302,-1.9387,-1,0.0511,3.4143,39.7084,-0.9062,1.2208,1,-0.0506,0.0000
173692,379223656,21.7314,-1.5789,0.6800,1,-0.0082,0.0000,11.2492,1.8921,-2.2424,-1,0.0248,0.3586
173692,379775592,37.5310,0.8074,-3.1001,1,-0.0445,0.0000,37.5436,-0.6621,0.8586,-1,-0.0240,0.0000
173692,379712211,40.2494,-0.6877,-0.9957,1,0.0862,1.3964,54.0651,-0.6330,1.6507,-1,-0.0754,0.7232
173692,379449140,35.3436,0.9185,0.8182,-1,-0.0235,0.0000,51.9031,0.0162,-1.8000,1,0.0594,0.0000
173692,379203942,45.6211,-0.2619,-1.8074,-1,0.0603,0.0000,43.6689,-0.0651,1.3089,1,-0.0594,0.0000
173692,379016023,46.4292,-0.7422,0.0918,-1,0.0419,0.6787,45.6826,-0.8761,-3.0241,1,-0.0412,0.0000
173692,379204023,41.7267,-1.1786,0.2092,-1,0.0312,0.0000,42.1527,-0.6314,-2.9821,1,-0.0347,1.3982
173692,378820552,18.6586,-1.5390,1.1491,1,-0.0506,2.0782,12.8232,1.2154,-1.7706,1,0.0609,21.9193
173692,379650440,41.2297,-2.2028,-2.4282,1,0.0166,0.0000,44.2915,-1.5581,0.6934,-1,-0.0108,3.7331
173692,378879663,46.1897,1.3386,-0.8404,1,0.0791,0.6613,36.5843,0.3558,2.4689,-1,-0.0795,0.0000
173692,380047628,44.4269,-0.5648,-2.8915,-1,-0.0261,0.0000,43.0256,-0.3243,0.3012,1,0.0231,0.0000
173692,378851460,36.0146,0.9226,1.6993,1,-0.0769,0.0000,32.8789,-0.7190,-0.8712,-1,0.0866,0.8538
173692,379903956,44.4595,-1.3294,-1.1149,1,0.0871,0.6291,40.9275,-1.0060,1.9748,-1,-0.0873,0.0000
173692,378572549,54.7451,-1.9221,0.5920,-1,0.0015,0.0000,23.7685,-0.4869,-2.0650,1,0.0388,8.5279
173692,379382781,39.9564,0.4237,-1.1830,1,0.0880,0.0000,37.9778,-0.6325,1.8684,-1,-0.0869,0.0000
173692,379006259,43.6632,-1.3956,0.1120,1,0.0402,0.0000,49.7047,-1.2971,2.3118,-1,-0.0857,0.0000
173692,381037645,62.4399,-1.1786,2.8239,1,-0.0691,0.0000,32.2821,-0.0519,-0.4100,-1,0.0730,0.0000
173692,381671285,43.3201,-2.0415,1.4669,-1,-0.0690,1.0357,18.7635,-0.0226,-2.3074,1,0.0247,0.0000
